id_pers;sexo;edad;grupo_edad;area;dpto;nivel_edu;quintil_ingreso;uso_internet;fex
4919;Mujer;15;15-24;Urbana;Central;Básica;Q3;1;46
4920;Hombre;57;55-64;Rural;San Pedro;Media;Q4;1;129
4921;Mujer;60;55-64;Rural;Concepción;Media;Q4;0;132
4922;Mujer;21;15-24;Urbana;Asunción;Superior;Q4;1;91
4923;Mujer;38;35-44;Rural;Concepción;Media;Q5;0;72
4924;Mujer;46;45-54;Urbana;Central;Media;Q3;1;123
4925;Hombre;25;25-34;Urbana;Asunción;Media;Q5;1;133
4926;Hombre;43;35-44;Rural;Caaguazú;Media;Q2;0;115
4927;Hombre;37;35-44;Urbana;Alto Paraná;Media;Q5;1;137
4928;Hombre;15;15-24;Urbana;Central;Media;Q4;1;101
4929;Mujer;43;35-44;Urbana;Central;Superior;Q5;1;107
4930;Mujer;15;15-24;Urbana;Asunción;Media;Q2;1;94
4931;Hombre;51;45-54;Urbana;Central;Media;Q3;0;83
4932;Hombre;22;15-24;Urbana;Alto Paraná;Básica;Q1;0;105
4933;Mujer;32;25-34;Urbana;Central;Media;Q2;1;92
4934;Hombre;59;55-64;Urbana;Asunción;Básica;Q1;0;115
4935;Hombre;43;35-44;Rural;Concepción;Básica;Q4;0;141
4936;Hombre;15;15-24;Urbana;Asunción;Media;Q4;1;68
4937;Mujer;16;15-24;Urbana;Alto Paraná;Básica;Q1;0;73
4938;Mujer;24;15-24;Urbana;Itapúa;Media;Q5;1;21
4939;Mujer;42;35-44;Urbana;Central;Media;Q4;1;88
4940;Mujer;41;35-44;Urbana;Itapúa;Media;Q5;1;37
4941;Hombre;19;15-24;Urbana;Asunción;Media;Q5;1;113
4942;Hombre;15;15-24;Urbana;Asunción;Superior;Q5;1;121
4943;Mujer;40;35-44;Rural;Caaguazú;Básica;Q1;0;113
4944;Hombre;31;25-34;Urbana;Alto Paraná;Superior;Q5;1;91
4945;Mujer;73;65+;Urbana;Central;Superior;Q4;1;89
4946;Mujer;35;35-44;Urbana;Central;Básica;Q2;0;104
4947;Mujer;67;65+;Urbana;Asunción;Media;Q4;1;92
4948;Mujer;15;15-24;Urbana;Alto Paraná;Superior;Q3;1;117
4949;Mujer;15;15-24;Urbana;Asunción;Media;Q4;1;136
4950;Mujer;15;15-24;Urbana;Central;Básica;Q1;1;89
4951;Hombre;56;55-64;Rural;San Pedro;Básica;Q1;0;34
4952;Hombre;66;65+;Urbana;Asunción;Media;Q1;0;37
4953;Hombre;20;15-24;Rural;San Pedro;Media;Q5;1;68
4954;Mujer;26;25-34;Rural;Caaguazú;Superior;Q3;1;84
4955;Hombre;15;15-24;Urbana;Central;Básica;Q3;1;49
4956;Mujer;15;15-24;Urbana;Central;Media;Q4;1;78
4957;Hombre;47;45-54;Urbana;Alto Paraná;Media;Q4;1;37
4958;Mujer;39;35-44;Urbana;Itapúa;Superior;Q5;1;51
4959;Hombre;35;35-44;Rural;San Pedro;Media;Q3;0;115
4960;Mujer;15;15-24;Urbana;Asunción;Superior;Q4;1;148
4961;Mujer;64;55-64;Rural;Caaguazú;Básica;Q1;0;44
4962;Hombre;25;25-34;Rural;Caaguazú;Media;Q3;1;64
4963;Hombre;44;35-44;Urbana;Asunción;Media;Q3;0;65
4964;Mujer;15;15-24;Urbana;Alto Paraná;Superior;Q4;1;49
4965;Hombre;31;25-34;Urbana;Central;Media;Q4;1;46
4966;Hombre;40;35-44;Rural;Concepción;Media;Q3;0;37
4967;Mujer;40;35-44;Rural;Caaguazú;Básica;Q3;0;137
4968;Mujer;37;35-44;Urbana;Central;Media;Q3;1;104
4969;Mujer;43;35-44;Urbana;Alto Paraná;Media;Q5;1;57
4970;Hombre;15;15-24;Urbana;Asunción;Básica;Q2;1;53
4971;Hombre;38;35-44;Rural;Caaguazú;Básica;Q3;0;96
4972;Mujer;37;35-44;Rural;San Pedro;Media;Q3;0;110
4973;Mujer;39;35-44;Urbana;Central;Básica;Q2;1;52
4974;Mujer;36;35-44;Urbana;Itapúa;Básica;Q1;1;65
4975;Hombre;15;15-24;Urbana;Asunción;Media;Q3;1;57
4976;Hombre;15;15-24;Urbana;Central;Media;Q5;1;31
4977;Hombre;15;15-24;Rural;Caazapá;Básica;Q1;0;70
4978;Hombre;49;45-54;Urbana;Central;Media;Q2;0;89
4979;Hombre;49;45-54;Urbana;Central;Básica;Q3;0;105
4980;Hombre;50;45-54;Urbana;Caazapá;Básica;Q2;0;74
4981;Mujer;40;35-44;Urbana;Asunción;Superior;Q4;1;147
4982;Hombre;15;15-24;Urbana;Asunción;Básica;Q2;0;101
4983;Mujer;16;15-24;Rural;Caazapá;Media;Q3;1;135
4984;Mujer;38;35-44;Rural;San Pedro;Básica;Q2;0;139
4985;Mujer;37;35-44;Urbana;Alto Paraná;Superior;Q5;1;126
4986;Hombre;30;25-34;Urbana;Central;Básica;Q1;0;55
4987;Mujer;41;35-44;Urbana;Alto Paraná;Superior;Q5;1;76
4988;Mujer;35;35-44;Urbana;Central;Media;Q4;1;20
4989;Mujer;37;35-44;Urbana;Central;Básica;Q3;1;78
4990;Mujer;23;15-24;Urbana;Central;Media;Q2;1;58
4991;Mujer;52;45-54;Urbana;Asunción;Media;Q3;0;34
4992;Mujer;27;25-34;Rural;San Pedro;Básica;Q2;0;129
4993;Hombre;15;15-24;Urbana;Alto Paraná;Media;Q5;1;107
4994;Mujer;21;15-24;Urbana;Alto Paraná;Superior;Q5;1;149
4995;Hombre;28;25-34;Urbana;Alto Paraná;Media;Q3;1;84
4996;Mujer;52;45-54;Rural;Asunción;Básica;Q5;0;62
4997;Hombre;34;25-34;Urbana;Itapúa;Superior;Q4;1;54
4998;Hombre;31;25-34;Urbana;Alto Paraná;Superior;Q5;1;76
4999;Mujer;15;15-24;Urbana;Itapúa;Básica;Q3;1;60
5000;Mujer;49;45-54;Urbana;Asunción;Superior;Q5;1;148
5001;Hombre;23;15-24;Rural;Concepción;Básica;Q5;1;43
5002;Hombre;33;25-34;Rural;Concepción;Básica;Q2;0;22
5003;Mujer;61;55-64;Urbana;Asunción;Media;Q2;1;36
5004;Hombre;44;35-44;Rural;Asunción;Básica;Q2;0;135
5005;Mujer;15;15-24;Urbana;Asunción;Media;Q5;1;110
5006;Hombre;15;15-24;Urbana;Central;Media;Q4;1;121
5007;Mujer;33;25-34;Rural;San Pedro;Básica;Q1;0;61
5008;Mujer;15;15-24;Urbana;Central;Media;Q1;1;100
5009;Hombre;46;45-54;Urbana;Central;Superior;Q5;1;112
5010;Hombre;35;35-44;Rural;Concepción;Media;Q3;0;62
5011;Hombre;37;35-44;Urbana;Alto Paraná;Media;Q1;0;114
5012;Mujer;22;15-24;Urbana;Alto Paraná;Superior;Q5;1;101
5013;Mujer;66;65+;Rural;Concepción;Media;Q2;0;58
5014;Mujer;80;65+;Rural;San Pedro;Media;Q4;0;26
5015;Hombre;29;25-34;Rural;Caaguazú;Básica;Q1;1;50
5016;Hombre;41;35-44;Urbana;Alto Paraná;Media;Q5;1;100
5017;Hombre;36;35-44;Rural;Concepción;Media;Q4;1;97
5018;Hombre;30;25-34;Rural;Concepción;Básica;Q1;1;85
5019;Mujer;20;15-24;Urbana;Asunción;Básica;Q2;0;52
5020;Mujer;15;15-24;Rural;Caaguazú;Básica;Q1;0;77
5021;Mujer;15;15-24;Urbana;San Pedro;Superior;Q5;1;38
5022;Hombre;42;35-44;Urbana;Alto Paraná;Media;Q4;0;106
5023;Mujer;25;25-34;Urbana;Asunción;Media;Q4;1;132
5024;Mujer;15;15-24;Urbana;Central;Básica;Q1;1;80
5025;Mujer;43;35-44;Urbana;Central;Superior;Q1;1;47
5026;Mujer;34;25-34;Urbana;Central;Media;Q3;1;127
5027;Hombre;59;55-64;Urbana;Central;Básica;Q1;0;60
5028;Hombre;41;35-44;Urbana;Central;Superior;Q5;1;97
5029;Mujer;15;15-24;Urbana;Caaguazú;Superior;Q4;1;29
5030;Hombre;15;15-24;Rural;Caazapá;Media;Q3;1;113
5031;Hombre;22;15-24;Rural;Caazapá;Superior;Q3;1;79
5032;Mujer;23;15-24;Rural;Concepción;Básica;Q5;1;75
5033;Mujer;51;45-54;Urbana;Asunción;Superior;Q5;1;141
5034;Mujer;34;25-34;Rural;Caaguazú;Básica;Q1;0;83
5035;Hombre;55;55-64;Urbana;Central;Media;Q3;0;22
5036;Hombre;15;15-24;Urbana;Alto Paraná;Básica;Q1;1;144
5037;Mujer;52;45-54;Rural;Central;Básica;Q1;0;21
5038;Mujer;47;45-54;Urbana;Central;Media;Q5;1;89
5039;Mujer;15;15-24;Rural;Caaguazú;Básica;Q3;1;102
5040;Mujer;58;55-64;Urbana;Central;Media;Q5;0;136
5041;Mujer;36;35-44;Urbana;Central;Media;Q5;1;108
5042;Mujer;42;35-44;Rural;San Pedro;Media;Q4;0;125
5043;Hombre;19;15-24;Urbana;Itapúa;Básica;Q2;0;120
5044;Mujer;57;55-64;Rural;Caaguazú;Básica;Q3;0;47
5045;Mujer;15;15-24;Rural;Itapúa;Media;Q4;0;111
5046;Mujer;49;45-54;Urbana;Asunción;Media;Q2;1;102
5047;Hombre;49;45-54;Urbana;Asunción;Básica;Q2;1;51
5048;Mujer;17;15-24;Urbana;Central;Media;Q3;1;36
5049;Hombre;70;65+;Urbana;Itapúa;Superior;Q5;1;117
5050;Mujer;39;35-44;Urbana;Central;Básica;Q2;0;146
5051;Hombre;46;45-54;Urbana;Alto Paraná;Media;Q1;1;115
5052;Mujer;15;15-24;Rural;Caaguazú;Básica;Q1;0;117
5053;Hombre;73;65+;Rural;Caazapá;Superior;Q5;1;41
5054;Hombre;15;15-24;Rural;San Pedro;Básica;Q4;1;52
5055;Hombre;53;45-54;Urbana;Central;Media;Q4;0;96
5056;Mujer;17;15-24;Urbana;Asunción;Superior;Q2;1;24
5057;Hombre;23;15-24;Rural;San Pedro;Básica;Q1;0;106
5058;Hombre;49;45-54;Urbana;Central;Media;Q3;1;38
5059;Mujer;53;45-54;Rural;Caaguazú;Básica;Q5;1;73
5060;Hombre;15;15-24;Rural;Concepción;Superior;Q5;1;61
5061;Mujer;54;45-54;Urbana;Alto Paraná;Superior;Q5;1;33
5062;Mujer;53;45-54;Rural;Caaguazú;Media;Q4;0;95
5063;Mujer;18;15-24;Urbana;Caazapá;Básica;Q3;1;66
5064;Hombre;63;55-64;Rural;Alto Paraná;Básica;Q1;0;25
5065;Mujer;15;15-24;Urbana;Itapúa;Media;Q1;1;77
5066;Hombre;23;15-24;Urbana;Central;Media;Q5;1;96
5067;Hombre;43;35-44;Rural;Caaguazú;Media;Q2;0;36
5068;Hombre;19;15-24;Rural;Caaguazú;Media;Q4;1;96
5069;Mujer;39;35-44;Urbana;Asunción;Superior;Q5;1;59
5070;Hombre;39;35-44;Urbana;Central;Media;Q2;0;53
5071;Mujer;31;25-34;Rural;Caaguazú;Media;Q2;1;123
5072;Mujer;49;45-54;Rural;Concepción;Media;Q3;0;80
5073;Hombre;30;25-34;Rural;Caaguazú;Básica;Q3;1;69
5074;Hombre;39;35-44;Rural;San Pedro;Media;Q1;0;125
5075;Mujer;55;55-64;Rural;Concepción;Básica;Q2;0;138
5076;Mujer;49;45-54;Rural;Caaguazú;Media;Q4;1;60
5077;Mujer;49;45-54;Urbana;Central;Superior;Q3;1;26
5078;Hombre;15;15-24;Urbana;Central;Media;Q2;0;90
5079;Hombre;44;35-44;Urbana;Asunción;Media;Q3;0;112
5080;Hombre;19;15-24;Rural;Caazapá;Básica;Q1;0;96
5081;Hombre;15;15-24;Rural;San Pedro;Media;Q4;0;109
5082;Hombre;33;25-34;Urbana;Central;Media;Q5;1;104
5083;Mujer;18;15-24;Urbana;Itapúa;Básica;Q1;0;144
5084;Hombre;49;45-54;Urbana;Asunción;Superior;Q5;1;132
5085;Hombre;49;45-54;Urbana;Central;Superior;Q4;1;37
5086;Mujer;15;15-24;Urbana;Central;Superior;Q5;1;78
5087;Mujer;20;15-24;Urbana;Asunción;Media;Q5;1;79
5088;Hombre;15;15-24;Rural;Caaguazú;Básica;Q2;0;79
5089;Mujer;26;25-34;Urbana;Central;Superior;Q3;1;140
5090;Hombre;43;35-44;Urbana;Asunción;Media;Q2;1;62
5091;Hombre;30;25-34;Urbana;Central;Media;Q4;1;99
5092;Hombre;24;15-24;Rural;San Pedro;Media;Q2;1;136
5093;Mujer;58;55-64;Rural;Caazapá;Básica;Q2;0;26
5094;Hombre;15;15-24;Urbana;Central;Básica;Q2;0;134
5095;Hombre;57;55-64;Rural;San Pedro;Básica;Q1;0;119
5096;Hombre;25;25-34;Urbana;Alto Paraná;Media;Q4;1;47
5097;Mujer;33;25-34;Urbana;Central;Media;Q4;1;62
5098;Hombre;25;25-34;Urbana;Asunción;Superior;Q5;1;60
5099;Hombre;62;55-64;Urbana;Asunción;Media;Q3;0;48
5100;Hombre;15;15-24;Urbana;Central;Media;Q2;1;103
5101;Hombre;35;35-44;Rural;San Pedro;Básica;Q2;0;147
5102;Mujer;44;35-44;Rural;San Pedro;Básica;Q3;0;41
5103;Mujer;15;15-24;Urbana;Central;Básica;Q2;0;50
5104;Hombre;18;15-24;Urbana;Concepción;Básica;Q4;1;57
5105;Hombre;32;25-34;Urbana;Central;Media;Q1;1;141
5106;Hombre;19;15-24;Urbana;Central;Básica;Q5;1;101
5107;Hombre;20;15-24;Urbana;Itapúa;Media;Q4;1;47
5108;Hombre;28;25-34;Urbana;Asunción;Superior;Q5;1;124
5109;Mujer;46;45-54;Rural;San Pedro;Básica;Q1;0;139
5110;Mujer;28;25-34;Rural;Asunción;Básica;Q2;0;72
5111;Mujer;54;45-54;Urbana;Central;Superior;Q5;1;42
5112;Mujer;17;15-24;Urbana;Asunción;Media;Q4;1;60
5113;Mujer;15;15-24;Urbana;Central;Básica;Q1;1;48
5114;Mujer;69;65+;Urbana;Alto Paraná;Básica;Q1;0;46
5115;Hombre;23;15-24;Urbana;Asunción;Media;Q4;0;42
5116;Mujer;15;15-24;Urbana;Central;Media;Q5;1;133
5117;Hombre;15;15-24;Urbana;Asunción;Básica;Q2;1;31
5118;Hombre;54;45-54;Rural;Concepción;Básica;Q1;0;73
5119;Mujer;28;25-34;Urbana;Central;Superior;Q5;1;21
5120;Hombre;30;25-34;Rural;San Pedro;Media;Q4;0;58
5121;Hombre;32;25-34;Urbana;Central;Media;Q3;1;111
5122;Mujer;53;45-54;Rural;Concepción;Básica;Q1;0;46
5123;Hombre;31;25-34;Urbana;Asunción;Básica;Q3;0;149
5124;Hombre;77;65+;Urbana;Central;Media;Q3;0;26
5125;Mujer;37;35-44;Urbana;Central;Superior;Q3;1;37
5126;Mujer;54;45-54;Urbana;Central;Básica;Q2;0;122
5127;Mujer;49;45-54;Urbana;Itapúa;Superior;Q4;1;146
5128;Hombre;34;25-34;Rural;Caaguazú;Básica;Q1;0;144
5129;Hombre;24;15-24;Rural;San Pedro;Básica;Q2;0;123
5130;Mujer;40;35-44;Urbana;Central;Básica;Q3;1;146
5131;Mujer;44;35-44;Urbana;Central;Media;Q2;1;129
5132;Mujer;24;15-24;Urbana;Concepción;Media;Q1;1;27
5133;Hombre;37;35-44;Rural;San Pedro;Media;Q3;1;129
5134;Hombre;57;55-64;Rural;Caaguazú;Media;Q1;0;82
5135;Mujer;72;65+;Urbana;Central;Media;Q4;1;79
5136;Hombre;50;45-54;Rural;Caazapá;Media;Q5;0;20
5137;Mujer;68;65+;Rural;Caaguazú;Básica;Q2;0;100
5138;Hombre;23;15-24;Urbana;Alto Paraná;Media;Q2;1;107
5139;Mujer;47;45-54;Urbana;Asunción;Básica;Q1;1;122
5140;Mujer;59;55-64;Rural;Caaguazú;Básica;Q1;0;62
5141;Mujer;18;15-24;Rural;San Pedro;Media;Q2;1;36
5142;Hombre;26;25-34;Urbana;Itapúa;Básica;Q1;0;77
5143;Mujer;66;65+;Rural;San Pedro;Superior;Q3;0;67
5144;Mujer;17;15-24;Urbana;Central;Superior;Q5;1;117
5145;Hombre;15;15-24;Urbana;Asunción;Media;Q5;1;49
5146;Mujer;62;55-64;Urbana;Itapúa;Básica;Q2;1;37
5147;Mujer;56;55-64;Rural;Concepción;Media;Q1;0;77
5148;Mujer;42;35-44;Urbana;Caaguazú;Superior;Q5;1;101
5149;Mujer;34;25-34;Urbana;Asunción;Básica;Q1;0;56
5150;Hombre;27;25-34;Urbana;Asunción;Superior;Q3;1;34
5151;Hombre;40;35-44;Urbana;Central;Superior;Q4;1;77
5152;Hombre;63;55-64;Rural;Concepción;Básica;Q2;1;145
5153;Mujer;39;35-44;Urbana;Central;Superior;Q4;1;145
5154;Mujer;74;65+;Rural;Concepción;Básica;Q1;0;112
5155;Mujer;18;15-24;Rural;San Pedro;Media;Q2;1;121
5156;Hombre;34;25-34;Urbana;Central;Media;Q5;1;46
5157;Hombre;28;25-34;Rural;Caaguazú;Básica;Q1;0;68
5158;Mujer;15;15-24;Urbana;Central;Superior;Q4;1;98
5159;Hombre;32;25-34;Urbana;Central;Básica;Q2;1;117
5160;Hombre;42;35-44;Urbana;Asunción;Media;Q1;1;41
5161;Mujer;44;35-44;Rural;Central;Media;Q4;1;79
5162;Hombre;74;65+;Urbana;Alto Paraná;Media;Q2;0;41
5163;Hombre;43;35-44;Urbana;Central;Media;Q3;0;102
5164;Hombre;55;55-64;Rural;Caaguazú;Media;Q4;1;120
5165;Hombre;36;35-44;Rural;San Pedro;Básica;Q3;0;128
5166;Mujer;65;65+;Urbana;Central;Superior;Q4;1;115
5167;Hombre;78;65+;Urbana;Central;Media;Q3;0;40
5168;Hombre;44;35-44;Urbana;Central;Media;Q5;1;127
5169;Hombre;17;15-24;Urbana;Alto Paraná;Media;Q4;1;63
5170;Mujer;25;25-34;Urbana;Asunción;Básica;Q4;1;128
5171;Hombre;40;35-44;Urbana;Asunción;Básica;Q4;0;52
5172;Mujer;43;35-44;Urbana;Central;Básica;Q2;0;81
5173;Hombre;47;45-54;Rural;Concepción;Básica;Q1;0;94
5174;Hombre;43;35-44;Urbana;Asunción;Media;Q4;1;24
5175;Hombre;35;35-44;Urbana;Central;Básica;Q2;1;137
5176;Mujer;23;15-24;Urbana;Asunción;Básica;Q2;1;86
5177;Mujer;42;35-44;Urbana;Alto Paraná;Media;Q4;1;44
5178;Hombre;68;65+;Urbana;Central;Superior;Q5;1;40
5179;Mujer;53;45-54;Urbana;Alto Paraná;Media;Q3;1;109
5180;Mujer;44;35-44;Urbana;Central;Básica;Q2;0;30
5181;Hombre;53;45-54;Urbana;Alto Paraná;Superior;Q2;0;77
5182;Mujer;28;25-34;Urbana;Alto Paraná;Superior;Q5;1;90
5183;Hombre;25;25-34;Urbana;Alto Paraná;Media;Q5;1;50
5184;Mujer;21;15-24;Urbana;Alto Paraná;Media;Q3;0;36
5185;Mujer;32;25-34;Urbana;Central;Media;Q2;1;83
5186;Mujer;27;25-34;Urbana;Central;Superior;Q2;1;64
5187;Mujer;56;55-64;Rural;Concepción;Media;Q1;0;38
5188;Hombre;26;25-34;Rural;Caaguazú;Superior;Q3;0;47
5189;Mujer;20;15-24;Urbana;Asunción;Básica;Q1;0;81
5190;Hombre;69;65+;Rural;Caazapá;Básica;Q1;0;37
5191;Hombre;26;25-34;Rural;Caaguazú;Media;Q2;0;141
5192;Mujer;37;35-44;Rural;San Pedro;Media;Q4;0;120
5193;Mujer;43;35-44;Urbana;Central;Superior;Q5;1;62
5194;Mujer;15;15-24;Rural;Caazapá;Media;Q2;0;53
5195;Hombre;57;55-64;Rural;Caazapá;Media;Q3;0;133
5196;Mujer;46;45-54;Urbana;Central;Media;Q5;1;75
5197;Mujer;63;55-64;Urbana;Asunción;Media;Q5;1;132
5198;Hombre;22;15-24;Rural;Concepción;Básica;Q1;0;116
5199;Hombre;36;35-44;Urbana;Central;Media;Q3;1;31
5200;Hombre;35;35-44;Urbana;Asunción;Media;Q2;0;125
5201;Hombre;39;35-44;Rural;Asunción;Básica;Q1;0;90
5202;Mujer;15;15-24;Urbana;Asunción;Básica;Q2;1;108
5203;Mujer;36;35-44;Urbana;Central;Básica;Q1;0;48
5204;Mujer;15;15-24;Urbana;Asunción;Superior;Q5;1;20
5205;Mujer;41;35-44;Urbana;Itapúa;Básica;Q1;0;63
5206;Hombre;15;15-24;Rural;San Pedro;Básica;Q3;0;44
5207;Mujer;15;15-24;Urbana;Central;Media;Q2;1;76
5208;Hombre;49;45-54;Rural;Caazapá;Básica;Q2;0;31
5209;Mujer;25;25-34;Urbana;Asunción;Media;Q4;1;136
5210;Hombre;17;15-24;Urbana;Asunción;Básica;Q2;1;35
5211;Mujer;57;55-64;Urbana;Asunción;Básica;Q1;0;119
5212;Hombre;40;35-44;Urbana;Central;Superior;Q4;1;142
5213;Hombre;50;45-54;Rural;Caaguazú;Media;Q2;0;39
5214;Mujer;32;25-34;Urbana;Alto Paraná;Básica;Q2;0;65
5215;Hombre;80;65+;Rural;San Pedro;Media;Q1;0;115
5216;Mujer;24;15-24;Urbana;Alto Paraná;Media;Q3;1;112
5217;Hombre;66;65+;Urbana;Caazapá;Superior;Q3;1;24
5218;Mujer;33;25-34;Urbana;Itapúa;Media;Q3;1;29
5219;Hombre;15;15-24;Rural;Concepción;Básica;Q2;0;35
5220;Hombre;43;35-44;Urbana;Itapúa;Media;Q3;1;93
5221;Hombre;40;35-44;Rural;Itapúa;Básica;Q1;0;27
5222;Hombre;16;15-24;Rural;Caaguazú;Básica;Q2;0;96
5223;Hombre;18;15-24;Urbana;Asunción;Media;Q4;1;64
5224;Hombre;34;25-34;Urbana;Itapúa;Superior;Q4;1;107
5225;Hombre;41;35-44;Urbana;Alto Paraná;Media;Q2;1;121
5226;Hombre;15;15-24;Rural;San Pedro;Básica;Q2;1;122
5227;Mujer;53;45-54;Urbana;Itapúa;Superior;Q5;1;24
5228;Mujer;26;25-34;Urbana;Central;Superior;Q4;1;143
5229;Hombre;15;15-24;Urbana;Central;Media;Q4;1;96
5230;Mujer;51;45-54;Rural;Caaguazú;Básica;Q4;0;136
5231;Mujer;34;25-34;Rural;Caaguazú;Media;Q3;0;99
5232;Hombre;56;55-64;Rural;Caaguazú;Básica;Q1;1;82
5233;Mujer;42;35-44;Rural;Caaguazú;Media;Q4;0;114
5234;Hombre;34;25-34;Urbana;Central;Superior;Q2;1;48
5235;Mujer;32;25-34;Urbana;Central;Media;Q3;0;33
5236;Hombre;43;35-44;Rural;Concepción;Básica;Q1;0;31
5237;Mujer;27;25-34;Rural;San Pedro;Básica;Q1;1;130
5238;Mujer;19;15-24;Urbana;Itapúa;Media;Q2;1;138
5239;Hombre;45;45-54;Urbana;Alto Paraná;Media;Q4;1;125
5240;Hombre;32;25-34;Rural;Concepción;Básica;Q4;1;137
5241;Mujer;35;35-44;Urbana;Central;Media;Q3;1;148
5242;Hombre;54;45-54;Urbana;Caaguazú;Básica;Q1;0;88
5243;Mujer;32;25-34;Rural;San Pedro;Media;Q4;1;40
5244;Mujer;35;35-44;Rural;San Pedro;Básica;Q2;0;99
5245;Mujer;24;15-24;Urbana;Alto Paraná;Media;Q4;1;66
5246;Mujer;42;35-44;Urbana;Alto Paraná;Media;Q4;1;65
5247;Mujer;41;35-44;Urbana;Asunción;Media;Q5;1;114
5248;Mujer;51;45-54;Rural;Caaguazú;Media;Q2;0;31
5249;Hombre;24;15-24;Rural;Caaguazú;Media;Q2;0;24
5250;Hombre;26;25-34;Rural;Caaguazú;Media;Q3;1;110
5251;Hombre;49;45-54;Urbana;Central;Básica;Q2;0;53
5252;Mujer;39;35-44;Urbana;Caazapá;Media;Q5;1;70
5253;Mujer;18;15-24;Rural;Itapúa;Media;Q5;1;59
5254;Hombre;58;55-64;Urbana;Concepción;Superior;Q5;1;99
5255;Mujer;15;15-24;Urbana;Central;Superior;Q4;1;40
5256;Hombre;49;45-54;Urbana;Central;Superior;Q5;1;113
5257;Hombre;15;15-24;Urbana;Central;Básica;Q1;0;140
5258;Mujer;68;65+;Rural;Concepción;Media;Q5;0;128
5259;Hombre;15;15-24;Urbana;Central;Superior;Q4;1;137
5260;Mujer;55;55-64;Rural;Concepción;Básica;Q1;0;141
5261;Hombre;33;25-34;Urbana;Central;Media;Q4;1;68
5262;Mujer;28;25-34;Rural;Asunción;Media;Q4;1;123
5263;Mujer;38;35-44;Rural;San Pedro;Básica;Q3;0;84
5264;Hombre;46;45-54;Urbana;Central;Media;Q2;1;55
5265;Mujer;18;15-24;Urbana;Central;Superior;Q5;1;117
5266;Mujer;20;15-24;Urbana;Asunción;Superior;Q5;1;51
5267;Hombre;46;45-54;Urbana;Central;Superior;Q5;1;34
5268;Hombre;15;15-24;Rural;San Pedro;Básica;Q2;1;111
5269;Mujer;24;15-24;Urbana;Central;Media;Q4;1;57
5270;Hombre;80;65+;Urbana;Asunción;Media;Q3;1;59
5271;Hombre;17;15-24;Urbana;Itapúa;Media;Q2;0;134
5272;Hombre;55;55-64;Urbana;Asunción;Básica;Q2;0;37
5273;Hombre;24;15-24;Rural;Caazapá;Media;Q4;1;119
5274;Mujer;44;35-44;Urbana;Itapúa;Media;Q2;1;70
5275;Hombre;46;45-54;Urbana;Central;Básica;Q1;0;136
5276;Hombre;55;55-64;Rural;San Pedro;Básica;Q2;0;77
5277;Hombre;31;25-34;Urbana;Central;Superior;Q4;1;73
5278;Hombre;70;65+;Rural;San Pedro;Básica;Q1;0;75
5279;Mujer;24;15-24;Urbana;Asunción;Media;Q5;1;128
5280;Hombre;39;35-44;Urbana;Central;Superior;Q3;1;21
5281;Mujer;39;35-44;Urbana;Central;Media;Q3;1;111
5282;Hombre;15;15-24;Urbana;Alto Paraná;Básica;Q2;1;46
5283;Hombre;29;25-34;Rural;Caaguazú;Media;Q3;1;134
5284;Mujer;37;35-44;Urbana;Alto Paraná;Básica;Q1;0;68
5285;Hombre;27;25-34;Urbana;Asunción;Básica;Q4;1;64
5286;Mujer;78;65+;Urbana;Asunción;Superior;Q5;0;112
5287;Mujer;19;15-24;Urbana;Central;Media;Q3;1;113
5288;Hombre;56;55-64;Rural;Caazapá;Media;Q3;0;102
5289;Hombre;50;45-54;Urbana;Alto Paraná;Media;Q3;0;62
5290;Mujer;34;25-34;Rural;Concepción;Básica;Q1;1;99
5291;Hombre;19;15-24;Rural;Caaguazú;Media;Q5;1;27
5292;Hombre;21;15-24;Urbana;Central;Básica;Q1;1;144
5293;Hombre;25;25-34;Rural;San Pedro;Básica;Q2;1;78
5294;Hombre;15;15-24;Urbana;Central;Media;Q4;1;59
5295;Mujer;16;15-24;Urbana;Central;Media;Q4;1;131
5296;Hombre;15;15-24;Urbana;Central;Media;Q2;1;62
5297;Hombre;59;55-64;Urbana;Itapúa;Básica;Q2;0;149
5298;Mujer;46;45-54;Rural;Caazapá;Básica;Q1;0;109
5299;Hombre;49;45-54;Urbana;Asunción;Superior;Q5;1;104
5300;Hombre;45;45-54;Urbana;Concepción;Media;Q3;1;39
5301;Mujer;38;35-44;Urbana;Asunción;Superior;Q3;1;99
5302;Hombre;61;55-64;Rural;San Pedro;Media;Q4;0;40
5303;Mujer;24;15-24;Urbana;Itapúa;Superior;Q4;1;121
5304;Mujer;36;35-44;Rural;Caaguazú;Básica;Q1;0;37
5305;Hombre;48;45-54;Urbana;Alto Paraná;Superior;Q4;1;66
5306;Mujer;15;15-24;Rural;San Pedro;Media;Q2;1;81
5307;Hombre;80;65+;Rural;Caazapá;Media;Q5;0;124
5308;Hombre;35;35-44;Rural;Caazapá;Superior;Q4;1;102
5309;Mujer;37;35-44;Urbana;Central;Media;Q3;1;117
5310;Mujer;57;55-64;Urbana;Alto Paraná;Superior;Q5;1;51
5311;Hombre;51;45-54;Rural;Alto Paraná;Media;Q3;0;50
5312;Mujer;35;35-44;Urbana;Central;Media;Q3;0;69
